9	1213	2016	AUDI	A4 AVANT 1.4 TFSI 150 STRONIC	70000	409000
9	1220	2016	AUDI	A3 SPORTBACK 1.2 TFSI 110 AMBIENTE STRONIC	64000	245000
9	1228	2016	AUDI	A3 SPORTBACK 1.6 TDI 110 SPORT LINE S TRONIC	90000	295000
9	1229	2016	AUDI	A3 SPORTBACK 1.6 TDI 110 DESIGN LINE S TRONIC	85000	276000
9	1237	2016	AUDI	A3 SEDAN 1.6 TDI 110 SPORT LINE STRONIC PI	95000	306000
9	1238	2016	AUDI	A3 SEDAN 1.6 TDI 110 DESIGN LINE STRONIC PI	81000	285000
9	1238	2017	AUDI	A3 SEDAN 1.6 TDI 110 DESIGN LINE STRONIC PI	73000	286000
9	1242	2017	AUDI	A3 SPORTBACK 1.0 TFSI 116 DYNAMIC S TRONIC PI	46000	267000
9	1242	2018	AUDI	A3 SPORTBACK 1.0 TFSI 116 DYNAMIC S TRONIC PI	39000	275000
9	1242	2016	AUDI	A3 SPORTBACK 1.0 TFSI 116 DYNAMIC S TRONIC PI	68000	249000
9	1244	2016	AUDI	A3 SPORTBACK 1.6 TDI 110 DYNAMIC S TRONIC PI	79000	261000
9	1244	2017	AUDI	A3 SPORTBACK 1.6 TDI 110 DYNAMIC S TRONIC PI	65000	272000
9	1245	2016	AUDI	A3 SEDAN 1.0 TFSI 116 DYNAMIC S TRONIC	71000	261000
9	1247	2016	AUDI	A3 SEDAN 1.6 TDI 110 DYNAMIC S TRONIC PI	106000	250000
9	1247	2017	AUDI	A3 SEDAN 1.6 TDI 110 DYNAMIC S TRONIC PI	96000	257000
9	1249	2016	AUDI	A4 1.4 TFSI 150 DYNAMIC S TRONIC	80000	346000
9	1249	2017	AUDI	A4 1.4 TFSI 150 DYNAMIC S TRONIC	74000	366000
9	1249	2018	AUDI	A4 1.4 TFSI 150 DYNAMIC S TRONIC	44000	419000
9	1251	2016	AUDI	A4 2.0 TDI 190 DYNAMIC S TRONIC	117000	380000
9	1251	2017	AUDI	A4 2.0 TDI 190 DYNAMIC S TRONIC	98000	410000
9	1252	2016	AUDI	A4 2.0 TDI 190 QUATTRO DYNAMIC S TRONIC	105000	413000
9	1252	2017	AUDI	A4 2.0 TDI 190 QUATTRO DYNAMIC S TRONIC	94000	441000
9	1261	2016	AUDI	Q2 1.4 TFSI 150 SPORT S TRONIC	59000	323000
9	1262	2016	AUDI	Q2 1.4 TFSI 150 DESIGN S TRONIC	53000	326000
9	1272	2017	AUDI	A5 COUPE 1.4 TFSI 150 SPORT S TRONIC	61000	511000
